doi,subtype,creator,affilname,publicationName,aggregationType,include?,proc_pubmed_id,proc_abstract,proc_title,text_to_proc
10.1177/1541931213601138,cp,Yovanoff M.,Pennsylvania State University,Proceedings of the Human Factors and Ergonomics Society,Conference Proceeding,,0,virtual simulation emerge field medical education research suggest simulation reduce complication rate improve learn gain medical resident one benefit simulator allowance realistic dynamic patient anatomy potentially useful throughout medical education study explore impact dynamic haptic simulator medical training light research void study develop examine dynamichaptic robotic trainer dirt impact medical student selfefficacy skill gain compare traditional simulator develop train student internal jugular central venous catheter ij cvc placement study conduct third year medical student prior cvc insertion experience undergo protest simulator training manikin robotic mixed posttest result reveal dirt useful method training cvc skill support research dynamic haptic trainer medical education ,improve medical education simulate change patient anatomy use dynamic haptic feedback ,Yovanoff M. improve medical education simulate change patient anatomy use dynamic haptic feedback  virtual simulation emerge field medical education research suggest simulation reduce complication rate improve learn gain medical resident one benefit simulator allowance realistic dynamic patient anatomy potentially useful throughout medical education study explore impact dynamic haptic simulator medical training light research void study develop examine dynamichaptic robotic trainer dirt impact medical student selfefficacy skill gain compare traditional simulator develop train student internal jugular central venous catheter ij cvc placement study conduct third year medical student prior cvc insertion experience undergo protest simulator training manikin robotic mixed posttest result reveal dirt useful method training cvc skill support research dynamic haptic trainer medical education  cp Pennsylvania State University Proceedings of the Human Factors and Ergonomics Society Conference Proceeding 0
10.1117/12.2243355,cp,Raicu G.,Universitatea Maritima din Constanta,Proceedings of SPIE - The International Society for Optical Engineering,Conference Proceeding,,0,paper present cloud computing environment network principle method graphical development realistic naval simulation naval robotics virtual interaction aim approach achieve good simulation quality large networked environment use open source solution design educational purpose realistic rendering maritime environment require near realtime framework enhance computing capability distance interaction navigation concept couple last achievement virtual augment reality enhance overall experience lead new development innovation deal multiprocessing situation use advanced technology distribute application use remote ship scenario automation ship operation ,environment online maritime simulator cloud computing capability ,Raicu G. environment online maritime simulator cloud computing capability  paper present cloud computing environment network principle method graphical development realistic naval simulation naval robotics virtual interaction aim approach achieve good simulation quality large networked environment use open source solution design educational purpose realistic rendering maritime environment require near realtime framework enhance computing capability distance interaction navigation concept couple last achievement virtual augment reality enhance overall experience lead new development innovation deal multiprocessing situation use advanced technology distribute application use remote ship scenario automation ship operation  cp Universitatea Maritima din Constanta Proceedings of SPIE - The International Society for Optical Engineering Conference Proceeding 0
10.1007/978-3-319-49815-7_4,cp,Nogueira S.,Universidade Federal Rural de Pernambuco,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Book Series,,0,virtual robot programming environment provide visual interface programming simulate educational robot nowadays simulation way assess robot behaviour inside environment approach support automatic analysis correctness robot program paper introduce automatic approach verify robot program write educational programming language robot give semantic robot program set csp process algebra automatically verify property program use for refinement checker verification approach define consider programming exercise propose literature educational robotic illustrate approach use sample program write robot discuss integrate approach educational tool ,approach verify educational robot ,Nogueira S. approach verify educational robot  virtual robot programming environment provide visual interface programming simulate educational robot nowadays simulation way assess robot behaviour inside environment approach support automatic analysis correctness robot program paper introduce automatic approach verify robot program write educational programming language robot give semantic robot program set csp process algebra automatically verify property program use for refinement checker verification approach define consider programming exercise propose literature educational robotic illustrate approach use sample program write robot discuss integrate approach educational tool  cp Universidade Federal Rural de Pernambuco Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics) Book Series 0
10.1007/978-3-319-47247-8_6,cp,Martins F.,IFES - Federal Institute of Education,Communications in Computer and Information Science,Book Series,,0,use robot educational tool provide stimulate environment student robotic competition focus primary secondary school aged child serve motivation student get involve educational robotic activity although appeal many student can not participate robotic competition can not afford robotic kit hence several student access educational robotic especially develop country minimize problem contribute education equality create ross robot soccer simulator student program virtual robot similar way would program real one chapter explain technical detail ross discuss implementation new league robotic competitions junior soccer simulation league ss soccer popular sport world believe ss strong motivator student get involved robotic ,ross free opensource robot soccer simulator educational robotic ,Martins F. ross free opensource robot soccer simulator educational robotic  use robot educational tool provide stimulate environment student robotic competition focus primary secondary school aged child serve motivation student get involve educational robotic activity although appeal many student can not participate robotic competition can not afford robotic kit hence several student access educational robotic especially develop country minimize problem contribute education equality create ross robot soccer simulator student program virtual robot similar way would program real one chapter explain technical detail ross discuss implementation new league robotic competitions junior soccer simulation league ss soccer popular sport world believe ss strong motivator student get involved robotic  cp IFES - Federal Institute of Education Communications in Computer and Information Science Book Series 0
10.1007/978-3-319-21290-6_25,cp,DrÄgoicea M.,University Politehnica of Bucharest,Advances in Intelligent Systems and Computing,Book Series,,0,paper describe specific perspective develop case study relate education robotic propose framework intend support student learn develop distribute software application functionality composition multiagent approach use test bed case study development try stress role application development platform create rich simulation give student possibility express goal clarity create suitable application architecture achieve goal present roadmap describe three technology teach technology platform support distribute application development last section paper give structure specific case study mobile robotic along presage multiagent platform ,case study education robotic serious game technology teach technology platform ,DrÄgoicea M. case study education robotic serious game technology teach technology platform  paper describe specific perspective develop case study relate education robotic propose framework intend support student learn develop distribute software application functionality composition multiagent approach use test bed case study development try stress role application development platform create rich simulation give student possibility express goal clarity create suitable application architecture achieve goal present roadmap describe three technology teach technology platform support distribute application development last section paper give structure specific case study mobile robotic along presage multiagent platform  cp University Politehnica of Bucharest Advances in Intelligent Systems and Computing Book Series 0
10.1007/978-3-319-42417-0_39,cp,Cameron D.,The University of Sheffield,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Book Series,,0,expressive agent symbiotic education learning project explore humanrobot symbiotic interaction aim understand development symbiosis longterm tutoring interactions final ease system build upon neurobiologically ground architecture distribute adaptive control paper present design interaction scenario support development dac context synthetic tutor assistant humanoid robot capable lifeline simulate facial expression interact child public set teach exercise energy discuss range measurement use explore children response experience interaction social expressive robot ,designing robot personality humanrobot symbiotic interaction educational context ,Cameron D. designing robot personality humanrobot symbiotic interaction educational context  expressive agent symbiotic education learning project explore humanrobot symbiotic interaction aim understand development symbiosis longterm tutoring interactions final ease system build upon neurobiologically ground architecture distribute adaptive control paper present design interaction scenario support development dac context synthetic tutor assistant humanoid robot capable lifeline simulate facial expression interact child public set teach exercise energy discuss range measurement use explore children response experience interaction social expressive robot  cp The University of Sheffield Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics) Book Series 0
10.1007/978-81-322-2752-6_39,cp,Chitrao P.,Symbiosis Institute of Management Studies,Advances in Intelligent Systems and Computing,Book Series,,0,st c begin many profound technological economic social transformation improve quantity quality information result rapid advance science engineering today megabyte semiconductor memory affordable common man one desktop computer equal computer currently silicon valley st c highly competitive sector make thing faster cheap small information technology connect every part world also enable development major new technology like automate knowledge work tool advanced robotic d printing progress revolutionize production transportation energy commerce education health certainly result environmentally sustainable product less wasteful production process also serious impact demographic equilibrium world effective countermeasure put place business leader policy maker affect way business do intermediary fast disappearing business pass benefit customer tomorrow information technology radically improve capacity communicate simulate lead learn do joint experimental research move one pace every wired person increase technology increase risk natural man make threat also difficult adopt new attitude accept alternative approach risk management require concerted effort part individual business policy maker paper analyse st c scenario various measure need take counter risk threat author conclude public opinion ensure emerge new technology nature vest hand corporate giant harness common good sustainable development research primarily base secondary source enrich primary investigation method employ corporate government nongovernment body face challenge risk arise technology emerge st century ,st c new technology pathway inclusive sustainable growth ,Chitrao P. st c new technology pathway inclusive sustainable growth  st c begin many profound technological economic social transformation improve quantity quality information result rapid advance science engineering today megabyte semiconductor memory affordable common man one desktop computer equal computer currently silicon valley st c highly competitive sector make thing faster cheap small information technology connect every part world also enable development major new technology like automate knowledge work tool advanced robotic d printing progress revolutionize production transportation energy commerce education health certainly result environmentally sustainable product less wasteful production process also serious impact demographic equilibrium world effective countermeasure put place business leader policy maker affect way business do intermediary fast disappearing business pass benefit customer tomorrow information technology radically improve capacity communicate simulate lead learn do joint experimental research move one pace every wired person increase technology increase risk natural man make threat also difficult adopt new attitude accept alternative approach risk management require concerted effort part individual business policy maker paper analyse st c scenario various measure need take counter risk threat author conclude public opinion ensure emerge new technology nature vest hand corporate giant harness common good sustainable development research primarily base secondary source enrich primary investigation method employ corporate government nongovernment body face challenge risk arise technology emerge st century  cp Symbiosis Institute of Management Studies Advances in Intelligent Systems and Computing Book Series 0
10.1007/978-3-319-27146-0_33,cp,Campos D.,"Institute for Systems and Computer Engineering, Technology and Science",Advances in Intelligent Systems and Computing,Book Series,,0,laser scanner widely use mobile robotic localization system despite enormous potential use high price tag major drawback mainly lobbyist educational robotic practitioner usually reduce budget paper present model simulation hack neat xv laser scanner motivation fact low cost alternative compare current available laser scanner model hack neat xv laser scanner allow realistic simulation provide valuable information promote development well design robot localization system base sensor sensor simulation develop use simtwo realistic simulation software support several type robot ,model simulation hack neat xv laser scanner ,"Campos D. model simulation hack neat xv laser scanner  laser scanner widely use mobile robotic localization system despite enormous potential use high price tag major drawback mainly lobbyist educational robotic practitioner usually reduce budget paper present model simulation hack neat xv laser scanner motivation fact low cost alternative compare current available laser scanner model hack neat xv laser scanner allow realistic simulation provide valuable information promote development well design robot localization system base sensor sensor simulation develop use simtwo realistic simulation software support several type robot  cp Institute for Systems and Computer Engineering, Technology and Science Advances in Intelligent Systems and Computing Book Series 0"
10.1109/TICST.2015.7369370,cp,Rahmalianto D.,Universitas Islam Indonesia,"Proceedings 2015 International Conference on Science and Technology, TICST 2015",Conference Proceeding,,0,indonesian robotic competition annual robot competition conduct indonesian minister education one branch competition robot dance whereas robot dance accord indonesian traditional music aim study make application capable recognize instrument especially gong javanesse traditional music help future development robot dance simulate instrument recognition recognition method use study time domain frequency domain furthermore pattern recognition also provide two version namely realtime nonrealtime result study application recognize gong music evaluation result show pattern recognition successfully recognise gong note time domain ,gong note end later recognition robot dance ,"Rahmalianto D. gong note end later recognition robot dance  indonesian robotic competition annual robot competition conduct indonesian minister education one branch competition robot dance whereas robot dance accord indonesian traditional music aim study make application capable recognize instrument especially gong javanesse traditional music help future development robot dance simulate instrument recognition recognition method use study time domain frequency domain furthermore pattern recognition also provide two version namely realtime nonrealtime result study application recognize gong music evaluation result show pattern recognition successfully recognise gong note time domain  cp Universitas Islam Indonesia Proceedings 2015 International Conference on Science and Technology, TICST 2015 Conference Proceeding 0"
10.1142/S0218127415400349,ar,Gao W.,Yunnan Normal University,International Journal of Bifurcation and Chaos,Journal,,0,ontology model knowledge representation storage extensive application pharmaceutic social science chemistry biology age big datum construct concept often represent higherdimensional datum scholar thus sparse learning technique introduce ontology algorithms paper base alternate direction augment lagrangian method present ontology optimization algorithm ontological sparse vector learn fast version ontology technologie optimal sparse vector obtain iterative procedure ontology function obtain sparse vector four simulation experiment show ontological sparse vector learning model high precision ratio plant ontology humanoid robotic ontology biology ontology physics education ontology data similarity measure ontology mapping application ,ontology sparse vector learn algorithm ontology similarity measure ontology mapping via adam technology ,Gao W. ontology sparse vector learn algorithm ontology similarity measure ontology mapping via adam technology  ontology model knowledge representation storage extensive application pharmaceutic social science chemistry biology age big datum construct concept often represent higherdimensional datum scholar thus sparse learning technique introduce ontology algorithms paper base alternate direction augment lagrangian method present ontology optimization algorithm ontological sparse vector learn fast version ontology technologie optimal sparse vector obtain iterative procedure ontology function obtain sparse vector four simulation experiment show ontological sparse vector learning model high precision ratio plant ontology humanoid robotic ontology biology ontology physics education ontology data similarity measure ontology mapping application  ar Yunnan Normal University International Journal of Bifurcation and Chaos Journal 0
10.1109/ISBB.2015.7344962,cp,Gong J.,University of Virginia,"4th International Symposium on Bioelectronics and Bioinformatics, ISBB 2015",Conference Proceeding,,0,robotic surgery simulator increasingly use education several surgical specialty however surgical skill assessment provide robotic simulator statistical evaluation stimulus input surgeon hand foot actuator ignore body movement posture critical surgical performance result performance assessment surgical expert significantly higher achieve novice surgical resident get meaningful feedback improve skill order enhance assessment robotic surgical skill employ inertial body sensor develop novel motion marker discovery method determine differences motion pattern expert surgeon novice robotic simulator mimic technology seattle wa wireless inertial body sensor node capable degree freedom sense unobtrusively attach subject leave wrist right wrist right upper arm leave ankle use measure motion task expert novice participate perform energy dissection task preliminary finding suggest training inertial sensor node enhance robotic surgical training process limit amount time ,motion marker discovery inertial body sensor enhance objective assessment robotic surgical skill ,"Gong J. motion marker discovery inertial body sensor enhance objective assessment robotic surgical skill  robotic surgery simulator increasingly use education several surgical specialty however surgical skill assessment provide robotic simulator statistical evaluation stimulus input surgeon hand foot actuator ignore body movement posture critical surgical performance result performance assessment surgical expert significantly higher achieve novice surgical resident get meaningful feedback improve skill order enhance assessment robotic surgical skill employ inertial body sensor develop novel motion marker discovery method determine differences motion pattern expert surgeon novice robotic simulator mimic technology seattle wa wireless inertial body sensor node capable degree freedom sense unobtrusively attach subject leave wrist right wrist right upper arm leave ankle use measure motion task expert novice participate perform energy dissection task preliminary finding suggest training inertial sensor node enhance robotic surgical training process limit amount time  cp University of Virginia 4th International Symposium on Bioelectronics and Bioinformatics, ISBB 2015 Conference Proceeding 0"
10.1109/FUZZ-IEEE.2015.7337841,cp,Jimenez F.,Nagoya University,IEEE International Conference on Fuzzy Systems,Conference Proceeding,,0,robot technology grow attention pay educationalsupport robot assist learn example educationalsupport robot may support student school life help learn language however user tend lose interest educationalsupport robot solve problem model emotional expression propose humanagent interaction study model screen agent program express emotion autonomously prove effective interaction agent human thus paper propose emotional expression model use educationalsupport robot use simulation paper also investigate number emotion robot express ,proposal model emotional expression robot learning human ,Jimenez F. proposal model emotional expression robot learning human  robot technology grow attention pay educationalsupport robot assist learn example educationalsupport robot may support student school life help learn language however user tend lose interest educationalsupport robot solve problem model emotional expression propose humanagent interaction study model screen agent program express emotion autonomously prove effective interaction agent human thus paper propose emotional expression model use educationalsupport robot use simulation paper also investigate number emotion robot express  cp Nagoya University IEEE International Conference on Fuzzy Systems Conference Proceeding 0
10.1145/2808580.2808611,cp,Silva M.,"Instituto PolitÃ©cnico do Porto, Instituto Superior de Engenharia",ACM International Conference Proceeding Series,Conference Proceeding,,0,presently witness increase adoption industrial robot prediction dissemination distinct sector study show lack people able plan introduction equipment manufacturing environment operate inception lead need train undergraduate operation program industrial robot due portuguese economic situation lack funding high education institution lead need find innovative way teach subject bear idea mind sep begin teach course industrial robotic base achievement practical training use abb robotstudio abb robotics robot simulation software offline programming paper describe main result experience evaluation course make student attend course result survey conduct student end course show excellent acceptance course format achieve among good result achieve term knowledge acquisition allow author get student feedback order introduce improvement course ,implementation novel industrial robotic course evaluation student ,"Silva M. implementation novel industrial robotic course evaluation student  presently witness increase adoption industrial robot prediction dissemination distinct sector study show lack people able plan introduction equipment manufacturing environment operate inception lead need train undergraduate operation program industrial robot due portuguese economic situation lack funding high education institution lead need find innovative way teach subject bear idea mind sep begin teach course industrial robotic base achievement practical training use abb robotstudio abb robotics robot simulation software offline programming paper describe main result experience evaluation course make student attend course result survey conduct student end course show excellent acceptance course format achieve among good result achieve term knowledge acquisition allow author get student feedback order introduce improvement course  cp Instituto PolitÃ©cnico do Porto, Instituto Superior de Engenharia ACM International Conference Proceeding Series Conference Proceeding 0"
10.15866/ireme.v9i5.7070,ar,Castillo D.,Universidad Militar Nueva Granada,International Review of Mechanical Engineering,Journal,,0,development virtual system bring many innovation educational medical field robotic virtual reality system use constantly assist operation surgery training advantage use system lie give great precision surgery thus decrease rehabilitation time patient similarly system provide security comfort surgeon therefore focus paper tosimulate anatomical exploration knee base arthroscopic surgery development include virtual model knee auxiliary system simulate stereoscopic vision operation research allow advance medical exploration recognition anatomical element copyright praise worthy prize right reserve ,virtual environment arthroscopic surgery d immersion system ,Castillo D. virtual environment arthroscopic surgery d immersion system  development virtual system bring many innovation educational medical field robotic virtual reality system use constantly assist operation surgery training advantage use system lie give great precision surgery thus decrease rehabilitation time patient similarly system provide security comfort surgeon therefore focus paper tosimulate anatomical exploration knee base arthroscopic surgery development include virtual model knee auxiliary system simulate stereoscopic vision operation research allow advance medical exploration recognition anatomical element copyright praise worthy prize right reserve  ar Universidad Militar Nueva Granada International Review of Mechanical Engineering Journal 0
10.1145/2783449.2783475,cp,Sadanand R.,Indian Institute of Technology Delhi,ACM International Conference Proceeding Series,Conference Proceeding,,0,introductory level robotic course mainly comprise topic like geometry kinematic dynamic serialchain robot description robot geometry use denavithartenberg parameter cinematic dynamic analysis require advanced mathematical concept computationally intensive robot high degreesoffreedom call use robotic learn software would effectively aid instructor explain concept lucidly help student analyze mechanic robot robotic toolbox one commonly use software collection matlabbase function support various dedicated mathematical operation require mechanical analysis robot roboanalyzer another attempt towards goal focus learn robotic concept physics robot motion paper integration virtual robot module roboanalyzer robotic toolbox present multiple number industrial robot model virtual robot module act effective visualization admin analysis perform use robotic toolbox propose visualization admin use software like matlab msexcel etc virtual robot module allow improve visualization easy simulation industrial robot model robotics research education ,virtual robot module effective visualization tool robotic toolbox ,Sadanand R. virtual robot module effective visualization tool robotic toolbox  introductory level robotic course mainly comprise topic like geometry kinematic dynamic serialchain robot description robot geometry use denavithartenberg parameter cinematic dynamic analysis require advanced mathematical concept computationally intensive robot high degreesoffreedom call use robotic learn software would effectively aid instructor explain concept lucidly help student analyze mechanic robot robotic toolbox one commonly use software collection matlabbase function support various dedicated mathematical operation require mechanical analysis robot roboanalyzer another attempt towards goal focus learn robotic concept physics robot motion paper integration virtual robot module roboanalyzer robotic toolbox present multiple number industrial robot model virtual robot module act effective visualization admin analysis perform use robotic toolbox propose visualization admin use software like matlab msexcel etc virtual robot module allow improve visualization easy simulation industrial robot model robotics research education  cp Indian Institute of Technology Delhi ACM International Conference Proceeding Series Conference Proceeding 0
10.1145/2783449.2783474,cp,Ratan Sadanand O.,Indian Institute of Technology Delhi,ACM International Conference Proceeding Series,Conference Proceeding,,0,robotic emerge research interest find place various application industry automobile space robot health care etc thrust robotic research result increase number course introduce engineering curriculum fundamental concept robot mechanic difficult visualize use text book alone hence require either physical robot simulation software demonstrate same effective robotic education achieve use serial robot visualization software paper affordable serial chain robot develop tab present along integration simulation software name roboanalyzer forward inverse cinematic analysis tab mini aristo robot implementation roboanalyzer software also present comprehensive learning robotic topic ,cinematic analysis tab robot integration roboanalyzer software ,Ratan Sadanand O. cinematic analysis tab robot integration roboanalyzer software  robotic emerge research interest find place various application industry automobile space robot health care etc thrust robotic research result increase number course introduce engineering curriculum fundamental concept robot mechanic difficult visualize use text book alone hence require either physical robot simulation software demonstrate same effective robotic education achieve use serial robot visualization software paper affordable serial chain robot develop tab present along integration simulation software name roboanalyzer forward inverse cinematic analysis tab mini aristo robot implementation roboanalyzer software also present comprehensive learning robotic topic  cp Indian Institute of Technology Delhi ACM International Conference Proceeding Series Conference Proceeding 0
10.5772/60084,ar,Gil A.,Universidad Miguel Hernandez de Elche,International Journal of Advanced Robotic Systems,Journal,,0,paper presents multirobot exploration tool mrt freely available httparvcumhesmrxt new mobile robotic simulation tool whose aim experiment understand wellknown multirobot exploration algorithm application design test compare different multirobot exploration algorithm well slam technique application include wide range exploration algorithm differ level coordination integration slam algorithm tool focus describe exploration problem simple manner useful educational research purpose comparison simulation tool mrt first application completely focus exploration problem easily employ understand interactively many issue regard general problem mobile robotic furthermore paper describe example use tool ,mrt multirobot exploration tool ,Gil A. mrt multirobot exploration tool  paper presents multirobot exploration tool mrt freely available httparvcumhesmrxt new mobile robotic simulation tool whose aim experiment understand wellknown multirobot exploration algorithm application design test compare different multirobot exploration algorithm well slam technique application include wide range exploration algorithm differ level coordination integration slam algorithm tool focus describe exploration problem simple manner useful educational research purpose comparison simulation tool mrt first application completely focus exploration problem easily employ understand interactively many issue regard general problem mobile robotic furthermore paper describe example use tool  ar Universidad Miguel Hernandez de Elche International Journal of Advanced Robotic Systems Journal 0
10.1145/2701973.2702035,cp,Novikova J.,University of Bath,ACM/IEEE International Conference on Human-Robot Interaction,Conference Proceeding,,0,paper describe project explore opensource enhance robot simulator sigverse towards research social humanrobot interaction research high level social humanrobot interaction system include collaboration emotional intercommunication people robot require big amount datum base embodied interaction experiment however cost develop real robot perform many experiment high another hand virtual robot simulator limited term interaction simulate robot real people thus propose use enhanced humanrobot interaction simulator sigverse enable user join virtual world occupy simulate robot immersive user interface paper describe collaborative humanrobot interaction task virtual human agent control remotely human subject interact automatic virtual robot implement artificial emotional reaction project set first step explore potential use enhanced humanrobot interaction simulator build socially interactive robot serve educational team build collaborative task solve application ,model humanrobot collaboration simulate environment ,Novikova J. model humanrobot collaboration simulate environment  paper describe project explore opensource enhance robot simulator sigverse towards research social humanrobot interaction research high level social humanrobot interaction system include collaboration emotional intercommunication people robot require big amount datum base embodied interaction experiment however cost develop real robot perform many experiment high another hand virtual robot simulator limited term interaction simulate robot real people thus propose use enhanced humanrobot interaction simulator sigverse enable user join virtual world occupy simulate robot immersive user interface paper describe collaborative humanrobot interaction task virtual human agent control remotely human subject interact automatic virtual robot implement artificial emotional reaction project set first step explore potential use enhanced humanrobot interaction simulator build socially interactive robot serve educational team build collaborative task solve application  cp University of Bath ACM/IEEE International Conference on Human-Robot Interaction Conference Proceeding 0
10.1109/RIISS.2014.7009172,cp,Hashimoto T.,The University of Electro-Communications,"IEEE SSCI 2014: 2014 IEEE Symposium Series on Computational Intelligence - RiiSS 2014: 2014 IEEE Symposium on Robotic Intelligence in Informationally Structured Space, Proceedings",Conference Proceeding,,0,paper introduce psychiatric patient robot use medical interview train psychiatric education patient robot develop base android robot technology medical interview train psychiatric field generally conduct employ human simulate standardized patient sp train reproduce set symptom intend mental disorder veteran psychiatrist use healthy person sp problem mental burden timeconsume lack human resource forth contrast merit use patient robot offer standardize reproducible interview training psychiatric trainee furthermore expect psychiatric trainee able experience realistic medical interview face real human sp take advantage characteristic android robot first step patient robot particularly design simulate set symptom unipolar depression common mental disorder worldwide interview scenario question answer process interviewer patient robot prepare base structured interview guide hamilton depression rating scale sight widely use interview training clinical studies medical interview training patient robot introduce actual psychiatric education eight student participate evaluate educational effect ,medical interview training use depressed patient robot psychiatric education ,"Hashimoto T. medical interview training use depressed patient robot psychiatric education  paper introduce psychiatric patient robot use medical interview train psychiatric education patient robot develop base android robot technology medical interview train psychiatric field generally conduct employ human simulate standardized patient sp train reproduce set symptom intend mental disorder veteran psychiatrist use healthy person sp problem mental burden timeconsume lack human resource forth contrast merit use patient robot offer standardize reproducible interview training psychiatric trainee furthermore expect psychiatric trainee able experience realistic medical interview face real human sp take advantage characteristic android robot first step patient robot particularly design simulate set symptom unipolar depression common mental disorder worldwide interview scenario question answer process interviewer patient robot prepare base structured interview guide hamilton depression rating scale sight widely use interview training clinical studies medical interview training patient robot introduce actual psychiatric education eight student participate evaluate educational effect  cp The University of Electro-Communications IEEE SSCI 2014: 2014 IEEE Symposium Series on Computational Intelligence - RiiSS 2014: 2014 IEEE Symposium on Robotic Intelligence in Informationally Structured Space, Proceedings Conference Proceeding 0"
10.1016/j.procs.2015.12.258,cp,Grajewski D.,Politechnika Poznanska,Procedia Computer Science,Conference Proceeding,,0,paper present number different approach creation realistic immersive educational simulation condition workplace assembly operation aid haptic virtual reality system simulation use effective training future operator give workplace test ergonomic quality without need build physical prototype author devise several different approach preparation virtual workplace prototype train basic approach utilization immersive vr system headmounte device combine user tracking solution create interactive simulation workplace basis cad model specification realize process second approach use haptic manipulator force feedback interaction virtual workplace realistic feel realize activity third novel approach combination two previous approach special system design build purpose use largespace robot allow haptic feedback user equip immersive set device often virtual prototype workplace replace physical one innovative training solution allow train future operator improve ergonomic quality workplace reason reduction cost need develop real prototype workstation well ability complex virtual workplace change variant order investigate different situation usually workplace create interactive virtual reality application consist visualization operate aid advance virtual reality system device implementation immersive equipment increase sense user presence use haptic device force feedback make experience similar reality level realism important factor immersive haptic simulation workstation training purpose form instructional simulation also call educational simulation immersive haptic simulation powerful learning tool require train user complete task solve specific problem within vr environment replicate real workplace condition training conduct way particularly beneficial real activity task conduct workplace dangerous costly even almost impossible do two basic approach present author innovative important usually mix stateoftheart haptic device stationary application heavily limit spatial freedom user affect level realism present simulation positive way order fully simulate condition assembly workplace tactile input must available simultaneous immersion user virtual environment use have cave system combine user tracking solution third approach simulation workplace condition propose author allow bring realistic force feedback immersive visualization thank operation like assemble thread joint two part train realistically without need build full physical workplace ,immersive haptic educational simulation assembly workplace condition ,Grajewski D. immersive haptic educational simulation assembly workplace condition  paper present number different approach creation realistic immersive educational simulation condition workplace assembly operation aid haptic virtual reality system simulation use effective training future operator give workplace test ergonomic quality without need build physical prototype author devise several different approach preparation virtual workplace prototype train basic approach utilization immersive vr system headmounte device combine user tracking solution create interactive simulation workplace basis cad model specification realize process second approach use haptic manipulator force feedback interaction virtual workplace realistic feel realize activity third novel approach combination two previous approach special system design build purpose use largespace robot allow haptic feedback user equip immersive set device often virtual prototype workplace replace physical one innovative training solution allow train future operator improve ergonomic quality workplace reason reduction cost need develop real prototype workstation well ability complex virtual workplace change variant order investigate different situation usually workplace create interactive virtual reality application consist visualization operate aid advance virtual reality system device implementation immersive equipment increase sense user presence use haptic device force feedback make experience similar reality level realism important factor immersive haptic simulation workstation training purpose form instructional simulation also call educational simulation immersive haptic simulation powerful learning tool require train user complete task solve specific problem within vr environment replicate real workplace condition training conduct way particularly beneficial real activity task conduct workplace dangerous costly even almost impossible do two basic approach present author innovative important usually mix stateoftheart haptic device stationary application heavily limit spatial freedom user affect level realism present simulation positive way order fully simulate condition assembly workplace tactile input must available simultaneous immersion user virtual environment use have cave system combine user tracking solution third approach simulation workplace condition propose author allow bring realistic force feedback immersive visualization thank operation like assemble thread joint two part train realistically without need build full physical workplace  cp Politechnika Poznanska Procedia Computer Science Conference Proceeding 0
10.1007/978-1-4471-6494-4_9,ch,Kwak J.,Korea University Medical Center,Training in Minimal Access Surgery,Book,,0,introduction new technique technology accomplish safely efficiently without compromise patient safety outcome standardize curricula simulationbase component training require evolving field minimal access surgery procedural training carry stepbystep manner use proctor mentoring video review live surgery demonstration also essential chapter describe educational training modality new minimal access surgery robotic surgery support establishment optimal training programme ,train new technique robotic surgery minimal access surgery ,Kwak J. train new technique robotic surgery minimal access surgery  introduction new technique technology accomplish safely efficiently without compromise patient safety outcome standardize curricula simulationbase component training require evolving field minimal access surgery procedural training carry stepbystep manner use proctor mentoring video review live surgery demonstration also essential chapter describe educational training modality new minimal access surgery robotic surgery support establishment optimal training programme  ch Korea University Medical Center Training in Minimal Access Surgery Book 0
