doi,subtype,creator,affilname,publicationName,aggregationType,include?,proc_pubmed_id,proc_abstract,proc_title,text_to_proc
10.1109/TETC.2017.2729585,ar,Bart A.C.,Virginia Polytechnic Institute and State University,IEEE Transactions on Emerging Topics in Computing,Journal,0,0,comput becom pervas across field introductori comput curricula need new tool motiv educ influx learner littl prior background diverg goal seek improv curricula enrich authent realworld context power scaffold guid learner success use autom tool therebi reduc strain limit human instruct resourc address issu creat blockpi program environ webbas openaccess opensourc platform introductori comput student httpswwwblockpycom blockpi embed data scienc context allow learner connect educ content realworld scenario meaning problem environ blockbas give guid feedback learner complet problem also mediat transfer sophist program environ support bidirect seamless transit block text program although use standalon applic environ firstclass support latest learn tool interoper standard instructor emb environ direct within learn manag system paper describ interest design issu encount develop blockpi evalu environ finegrain log futur plan environ,design evalu blockbas environ data scienc context,Bart A.C. design evalu blockbas environ data scienc context comput becom pervas across field introductori comput curricula need new tool motiv educ influx learner littl prior background diverg goal seek improv curricula enrich authent realworld context power scaffold guid learner success use autom tool therebi reduc strain limit human instruct resourc address issu creat blockpi program environ webbas openaccess opensourc platform introductori comput student httpswwwblockpycom blockpi embed data scienc context allow learner connect educ content realworld scenario meaning problem environ blockbas give guid feedback learner complet problem also mediat transfer sophist program environ support bidirect seamless transit block text program although use standalon applic environ firstclass support latest learn tool interoper standard instructor emb environ direct within learn manag system paper describ interest design issu encount develop blockpi evalu environ finegrain log futur plan environ ar Virginia Polytechnic Institute and State University IEEE Transactions on Emerging Topics in Computing Journal 0
10.1007/s40692-021-00190-z,ar,Jiang B.,East China Normal University,Journal of Computers in Education,Journal,0,0,studi aim analyz effect scratch languag learn comput think skill creativ algorithm think cooper critic think problem solv primari school student conduct experi chines primari student studi fifth grade begin experi student requir complet comput think scale cts measur ct skill week lesson learn student taught instruct strategi curriculum final appear cts test again research find indic signific differ skill creativ cooper critic think howev studi scratch learn becaus signific differ problemsolv algorithm think skill primari school student moreov test girl score lower boy skill signific level case final suggest provid student meaning program problem practic encourag teacher combin scratch subject mathemat robot program,effect scratch comput think skill chines primari school student,Jiang B. effect scratch comput think skill chines primari school student studi aim analyz effect scratch languag learn comput think skill creativ algorithm think cooper critic think problem solv primari school student conduct experi chines primari student studi fifth grade begin experi student requir complet comput think scale cts measur ct skill week lesson learn student taught instruct strategi curriculum final appear cts test again research find indic signific differ skill creativ cooper critic think howev studi scratch learn becaus signific differ problemsolv algorithm think skill primari school student moreov test girl score lower boy skill signific level case final suggest provid student meaning program problem practic encourag teacher combin scratch subject mathemat robot program ar East China Normal University Journal of Computers in Education Journal 0
10.1016/j.robot.2021.103845,ar,Ajaykumar G.,Johns Hopkins University,Robotics and Autonomous Systems,Journal,0,0,endus program help make comput program access varieti user set endus robot program help empow endus without special knowledg technic skill custom robot assist meet divers environment constraint task requir endus robot program method kinesthet teach introduc direct approach task demonstr allow user avoid work tradit program construct format studi reveal everyday peopl still difficulti specifi effect robot program use method due challeng understand robot kinemat program without situat context assist system feedback find inform develop demoshop interact robot program tool includ usercentr program aid help endus author edit task demonstr evalu effect demoshop conduct user studi compar task perform user experi associ use demoshop relat wide use commerci baselin interfac result studi indic user greater task effici author robot program maintain stronger mental model system use demoshop compar baselin interfac system implement studi implic develop assist endus robot program,design usercentr program aid kinesthet teach collabor robot,Ajaykumar G. design usercentr program aid kinesthet teach collabor robot endus program help make comput program access varieti user set endus robot program help empow endus without special knowledg technic skill custom robot assist meet divers environment constraint task requir endus robot program method kinesthet teach introduc direct approach task demonstr allow user avoid work tradit program construct format studi reveal everyday peopl still difficulti specifi effect robot program use method due challeng understand robot kinemat program without situat context assist system feedback find inform develop demoshop interact robot program tool includ usercentr program aid help endus author edit task demonstr evalu effect demoshop conduct user studi compar task perform user experi associ use demoshop relat wide use commerci baselin interfac result studi indic user greater task effici author robot program maintain stronger mental model system use demoshop compar baselin interfac system implement studi implic develop assist endus robot program ar Johns Hopkins University Robotics and Autonomous Systems Journal 0
10.1177/0735633120988807,ar,Wu S.Y.,National Pingtung University,Journal of Educational Computing Research,Journal,1,0,current mani countri activ cultiv student develop comput think abil mani visual program environ ves physic robot cours integr comput think learn elementari educ stage studi explor relationship program learn environ includ ve physic robot experi comput think abil highergrad elementari school student differ gender result show learn ve physic robot help student improv comput think abil student learn better via physic robot addit among four dimens comput think abil student weak algorithm design term gender differ exist comput think abil analysi reveal femal student better decomposit perform ve learn male student better algorithm design perform,visual program environ comput think perform fifth sixthgrad student,Wu S.Y. visual program environ comput think perform fifth sixthgrad student current mani countri activ cultiv student develop comput think abil mani visual program environ ves physic robot cours integr comput think learn elementari educ stage studi explor relationship program learn environ includ ve physic robot experi comput think abil highergrad elementari school student differ gender result show learn ve physic robot help student improv comput think abil student learn better via physic robot addit among four dimens comput think abil student weak algorithm design term gender differ exist comput think abil analysi reveal femal student better decomposit perform ve learn male student better algorithm design perform ar National Pingtung University Journal of Educational Computing Research Journal 0
10.3390/s21186243,ar,Gendreau Chakarov A.,San Jose State University,Sensors,Journal,1,0,articl describ sensorbas physic comput system call data sensor hub dash enabl student process analyz display data stream collect use varieti sensor system built around portabl afford bbc micro bit microcontrol expand gator bit student program use visual cloudbas program environ intend novic student connect varieti sensor measur temperatur humid carbon dioxid sound acceler magnet etc write program analyz visual collect sensor data stream articl also describ two instruct unit intend middl grade scienc class use sensorbas system inquiryori unit engag student design system collect data world around investig scientif phenomena interest unit design help student develop abil meaning integr comput engag placebas learn activ use tool close approxim practic contemporari scientist well stem worker final articl articul dash unit elicit differ kind teacher practic use student drawn model activ facilit debug practic develop placebas scienc practic view fulltext,data sensor hub dash   physic comput system support middl school inquiri scienc instruct,Gendreau Chakarov A. data sensor hub dash   physic comput system support middl school inquiri scienc instruct articl describ sensorbas physic comput system call data sensor hub dash enabl student process analyz display data stream collect use varieti sensor system built around portabl afford bbc micro bit microcontrol expand gator bit student program use visual cloudbas program environ intend novic student connect varieti sensor measur temperatur humid carbon dioxid sound acceler magnet etc write program analyz visual collect sensor data stream articl also describ two instruct unit intend middl grade scienc class use sensorbas system inquiryori unit engag student design system collect data world around investig scientif phenomena interest unit design help student develop abil meaning integr comput engag placebas learn activ use tool close approxim practic contemporari scientist well stem worker final articl articul dash unit elicit differ kind teacher practic use student drawn model activ facilit debug practic develop placebas scienc practic view fulltext ar San Jose State University Sensors Journal 0
10.3390/educsci11090518,ar,Silva R.,Centro de InvestigaÃ§Ã£o DidÃ¡tica e Tecnologia na FormaÃ§Ã£o de Formadores (CIDTFF);Instituto Politcnico de Coimbra;University of TrÃ¡s-os-Montes and Alto Douro,Education Sciences,Journal,1,0,grow presenc technolog daili live elementari school student recent exponenti rise due constraint remot teach covid pandem import understand educ system contribut help student develop requir skill technolog career without neglect oblig creat condit allow acquir transvers skill enabl exercis full citizenship integr educ robot block program activ collabor learn environ promot develop comput think ict skill well critic think social skill problem solv paper present theoret propos didact sequenc introduct educ robot program scratch jr compos three learn scenario design elementari school teach main goal creat condit favour develop comput think collabor learn environ increas complex degre difficulti task root common problem creat algorithm program robotsprit reach predetermin posit view fulltext,foster comput think skill didact propos elementari school grade,Silva R. foster comput think skill didact propos elementari school grade grow presenc technolog daili live elementari school student recent exponenti rise due constraint remot teach covid pandem import understand educ system contribut help student develop requir skill technolog career without neglect oblig creat condit allow acquir transvers skill enabl exercis full citizenship integr educ robot block program activ collabor learn environ promot develop comput think ict skill well critic think social skill problem solv paper present theoret propos didact sequenc introduct educ robot program scratch jr compos three learn scenario design elementari school teach main goal creat condit favour develop comput think collabor learn environ increas complex degre difficulti task root common problem creat algorithm program robotsprit reach predetermin posit view fulltext ar Centro de InvestigaÃ§Ã£o DidÃ¡tica e Tecnologia na FormaÃ§Ã£o de Formadores (CIDTFF);Instituto Politcnico de Coimbra;University of TrÃ¡s-os-Montes and Alto Douro Education Sciences Journal 0
10.1016/j.ijcci.2021.100277,ar,Roumen G.J.,UmeÃ¥ Universitet,International Journal of Child-Computer Interaction,Journal,1,0,microcontrol like arduino increas use classroom set teach skill attitud knowledg around technolog educ around tool often set group context collabor typic consid import part learn process howev much softwar tool current avail still design around laptop program paradigm tend restrict collabor rather encourag shift role share experi paper explor design tool invit collabor interact particular mobil softwar tool heavi usag video interact resourc could allow collabor sketch understand base contextu inquiri educ observ engag student classroom set workshop arduino educ paper sketch vision softwar tool use learn physic comput redesign better work within context group work observ group student age year old,envis arduino action collabor tool physic comput educ set,Roumen G.J. envis arduino action collabor tool physic comput educ set microcontrol like arduino increas use classroom set teach skill attitud knowledg around technolog educ around tool often set group context collabor typic consid import part learn process howev much softwar tool current avail still design around laptop program paradigm tend restrict collabor rather encourag shift role share experi paper explor design tool invit collabor interact particular mobil softwar tool heavi usag video interact resourc could allow collabor sketch understand base contextu inquiri educ observ engag student classroom set workshop arduino educ paper sketch vision softwar tool use learn physic comput redesign better work within context group work observ group student age year old ar UmeÃ¥ Universitet International Journal of Child-Computer Interaction Journal 0
10.1002/cae.22353,ar,JovanoviÄ N.,University of Pristina - Kosovska Mitrovica,Computer Applications in Engineering Education,Journal,0,0,paper describ educ softwar visual finit automata simul system develop java program languag main purpos learn process improv use softwar finit automata defin graphic editor form state diagram defin transit function use transit tabl upon defin automaton possibl run visual simul automaton oper arbitrari input string wherebi textual descript automaton simul also obtain furthermor system allow convers regular express determinist finit automata nondeterminist finit automata simul thompson construct algorithm implement transform regular express correspond nfa monitor stepbystep process quantit analysi evalu effect simul base survey undergradu student two univers major student found tool use mean better understand master finit automata concept,teach concept relat finit automata use comvi,JovanoviÄ N. teach concept relat finit automata use comvi paper describ educ softwar visual finit automata simul system develop java program languag main purpos learn process improv use softwar finit automata defin graphic editor form state diagram defin transit function use transit tabl upon defin automaton possibl run visual simul automaton oper arbitrari input string wherebi textual descript automaton simul also obtain furthermor system allow convers regular express determinist finit automata nondeterminist finit automata simul thompson construct algorithm implement transform regular express correspond nfa monitor stepbystep process quantit analysi evalu effect simul base survey undergradu student two univers major student found tool use mean better understand master finit automata concept ar University of Pristina - Kosovska Mitrovica Computer Applications in Engineering Education Journal 0
10.1016/j.compedu.2021.104222,ar,Relkin E.,Tufts University,Computers and Education,Journal,1,0,highlight examin impact calkibo code curriculum children comput think ct unplug ct assess techcheck use compar cover noncod control ct improv signific cover age compar agematch control ct improv week code equat month normal develop algorithm modular represent probe show improv children code longitudin studi examin chang comput think ct skill first second grade student expos development appropri code curriculum code anoth languag cal curriculum span seven week use kino robot engag student learn integr program literaci concept compar children receiv cal n control group n particip typic classroom activ without code local techcheck valid unplug ct assess suitabl young children regardless code experi use measur ct cours studi children receiv calkibo improv techcheck chang p wherea local group chang signific chang p account demograph factor baselin perform classroom teacher effect cal exposur signific predictor posttest ct score p improv ct measur techcheck seven week calkibo curriculum consist approxim six month develop without code instruct secondari analysi stratifi grade reveal decis evid cal exposur improv score first grade anecdot evid second grade score improv ct domain show improv children receiv calkibo includ algorithm modular represent young children learn code improv solv unplug problem explicit taught code curriculum provid evid development appropri curriculum teach young children code acceler acquisit ct skill,learn code acquisit comput think young children,Relkin E. learn code acquisit comput think young children highlight examin impact calkibo code curriculum children comput think ct unplug ct assess techcheck use compar cover noncod control ct improv signific cover age compar agematch control ct improv week code equat month normal develop algorithm modular represent probe show improv children code longitudin studi examin chang comput think ct skill first second grade student expos development appropri code curriculum code anoth languag cal curriculum span seven week use kino robot engag student learn integr program literaci concept compar children receiv cal n control group n particip typic classroom activ without code local techcheck valid unplug ct assess suitabl young children regardless code experi use measur ct cours studi children receiv calkibo improv techcheck chang p wherea local group chang signific chang p account demograph factor baselin perform classroom teacher effect cal exposur signific predictor posttest ct score p improv ct measur techcheck seven week calkibo curriculum consist approxim six month develop without code instruct secondari analysi stratifi grade reveal decis evid cal exposur improv score first grade anecdot evid second grade score improv ct domain show improv children receiv calkibo includ algorithm modular represent young children learn code improv solv unplug problem explicit taught code curriculum provid evid development appropri curriculum teach young children code acceler acquisit ct skill ar Tufts University Computers and Education Journal 0
10.1007/s12369-020-00697-y,ar,Avioz-Sarig O.,Ben-Gurion University of the Negev,International Journal of Social Robotics,Journal,0,0,physic exercis mani physic psycholog social health benefit lead improv life qualiti paper present robot system develop person coach older adult aim motiv older adult particip physic activ robot instruct particip demonstr exercis provid realtim correct posit feedback accord particip perform monitor rgb camera two robot system base two differ humanoid robot nao toylik poppi mechanicallik develop implement use python program languag experiment studi older adult conduct determin prefer mode time feedback provid user accommod user prefer motiv user improv interact system addit user prefer regard two differ humanoid robot use explor result reveal system motiv older adult engag physic exercis type time feedback influenc engag older adult also perceiv system use easi use posit attitud toward system note intent use it user prefer mechan look robot poppi toylik robot nao,robot system physic train older adult,Avioz-Sarig O. robot system physic train older adult physic exercis mani physic psycholog social health benefit lead improv life qualiti paper present robot system develop person coach older adult aim motiv older adult particip physic activ robot instruct particip demonstr exercis provid realtim correct posit feedback accord particip perform monitor rgb camera two robot system base two differ humanoid robot nao toylik poppi mechanicallik develop implement use python program languag experiment studi older adult conduct determin prefer mode time feedback provid user accommod user prefer motiv user improv interact system addit user prefer regard two differ humanoid robot use explor result reveal system motiv older adult engag physic exercis type time feedback influenc engag older adult also perceiv system use easi use posit attitud toward system note intent use it user prefer mechan look robot poppi toylik robot nao ar Ben-Gurion University of the Negev International Journal of Social Robotics Journal 0
10.3390/educsci11070329,ar,Bravo F.A.,Pontificia Universidad Javeriana,Education Sciences,Journal,1,0,storytel drama wellknown teach tool use throughout curriculum activ particip student learn process introduct robot storytel drama activ provid student meaning multisensori hanson learn experi paper explor potenti challeng use storytel drama activ robot actor scienc teach present lesson learn two experi storytel drama activ robot scienc educ observ reveal approach facilit develop scienc concept creat rich context foster skill student creat posit classroom environ improv student attent motiv final identifi need design lowcost express actor robot easili customiz addit need develop multirobot program interfac facilit creation script robot program also shown view fulltext,use robot storytel drama activ scienc educ,Bravo F.A. use robot storytel drama activ scienc educ storytel drama wellknown teach tool use throughout curriculum activ particip student learn process introduct robot storytel drama activ provid student meaning multisensori hanson learn experi paper explor potenti challeng use storytel drama activ robot actor scienc teach present lesson learn two experi storytel drama activ robot scienc educ observ reveal approach facilit develop scienc concept creat rich context foster skill student creat posit classroom environ improv student attent motiv final identifi need design lowcost express actor robot easili customiz addit need develop multirobot program interfac facilit creation script robot program also shown view fulltext ar Pontificia Universidad Javeriana Education Sciences Journal 0
10.3390/electronics10131562,ar,Guo L.,Northern Illinois University,Electronics (Switzerland),Journal,0,0,renew energi sourc solar wind provid effect solut reduc depend convent power generat increas reliabl qualiti power system present paper design implement laboratori scale solar microgrid cyberphys system cps wireless data monitor teach tool engin technolog curriculum system solar panel batteri charg control load form physic layer sensor communic network supervisori control data acquisit system scara control system form cyber layer physic layer seamless integr cyber layer consist control communic object creat robust cps platform use system promot interest knowledg renew energi among univers student experiment result show maximum power point track mpt charg control provid load power solar panel use addit power charg recharg batteri system student learn master key concept knowledg multidisciplinari area includ data sampl acquisit analog digit convers solar power batteri charg control embed system softwar program valuabl teach resourc student studi renew energi cps view fulltext,design laboratori scale solar microgrid cyberphys system educ,Guo L. design laboratori scale solar microgrid cyberphys system educ renew energi sourc solar wind provid effect solut reduc depend convent power generat increas reliabl qualiti power system present paper design implement laboratori scale solar microgrid cyberphys system cps wireless data monitor teach tool engin technolog curriculum system solar panel batteri charg control load form physic layer sensor communic network supervisori control data acquisit system scara control system form cyber layer physic layer seamless integr cyber layer consist control communic object creat robust cps platform use system promot interest knowledg renew energi among univers student experiment result show maximum power point track mpt charg control provid load power solar panel use addit power charg recharg batteri system student learn master key concept knowledg multidisciplinari area includ data sampl acquisit analog digit convers solar power batteri charg control embed system softwar program valuabl teach resourc student studi renew energi cps view fulltext ar Northern Illinois University Electronics (Switzerland) Journal 0
10.1007/s13218-021-00735-5,ar,FernÃ¡ndez-MartÃ­nez C.,Universidad Rey Juan Carlos,KI - Kunstliche Intelligenz,Journal,0,0,paper describ practic initi includ artifici intellig ai spanish educ system curriculum earli age propos line current trend introduc ai school curricula world end propos artifici intellig workshop middl school within exist subject technolog program robot order test suitabl introduc ai earli age conduct activ bilingu middl school madrid evalu tool quiz motiv studi student concern ai carri use situat motiv scale sim introduc activ respons student analys conclus reach slight better introduc ai earli age,earli introduct ai spanish middl school motiv studi,FernÃ¡ndez-MartÃ­nez C. earli introduct ai spanish middl school motiv studi paper describ practic initi includ artifici intellig ai spanish educ system curriculum earli age propos line current trend introduc ai school curricula world end propos artifici intellig workshop middl school within exist subject technolog program robot order test suitabl introduc ai earli age conduct activ bilingu middl school madrid evalu tool quiz motiv studi student concern ai carri use situat motiv scale sim introduc activ respons student analys conclus reach slight better introduc ai earli age ar Universidad Rey Juan Carlos KI - Kunstliche Intelligenz Journal 0
10.3390/s21113916,ar,Lee H.J.,Keyon System,Sensors,Journal,1,1,robot use attract tool divers educ field varieti robot platform contribut teach practic embed program engin student univers howev platform support content low level program skill unlik support high level embed program low associ negat affect student incomprehens decreas particip dissatisfact cours qualiti etc therefor paper propos new robot platform relev curricula improv effect develop platform provid practic content use mechatron class capabl oper robot high level embed program verifi effect propos platform particip undergradu examin cours evalu educ program base develop platform compar previous year class evalu result show propos platform posit affect student intellectu abil perform satisfact program educ view fulltext,develop onboard robot platform embed program educ,Lee H.J. develop onboard robot platform embed program educ robot use attract tool divers educ field varieti robot platform contribut teach practic embed program engin student univers howev platform support content low level program skill unlik support high level embed program low associ negat affect student incomprehens decreas particip dissatisfact cours qualiti etc therefor paper propos new robot platform relev curricula improv effect develop platform provid practic content use mechatron class capabl oper robot high level embed program verifi effect propos platform particip undergradu examin cours evalu educ program base develop platform compar previous year class evalu result show propos platform posit affect student intellectu abil perform satisfact program educ view fulltext ar Keyon System Sensors Journal 1
10.1007/s10846-021-01400-7,ar,PatiÃ±o-Escarcina R.E.,Universidad CatÃ³lica San Pablo,Journal of Intelligent and Robotic Systems: Theory and Applications,Journal,1,0,advanc scienc technolog sever innov research develop tri figur main problem relat children learn known issu frustrat inattent other affect student learn fashion robot import resourc use toward help solv issu empow student order push learn up case robot tool general use consid two differ paradigm main focus secondari focus actual paradigm defin way educ robot implement school approach implement main focus teach robot nevertheless quit work implement robot secondari focus current assist learn process sever disciplin main contribut work complet three step methodolog robot educ guid project order either use alon teach robot other topic experi show import devis studi plan evalu method process iter could improv final result novelti join extend previous work propos new set method guidelin strategi appli educ robot standard curriculum kid name edurosckid propos sever tool develop organ learn topic robot children includ desir outcom learn process said current approach divid three step phase set environ defin project perform evalu propos curriculum organ robot content five disciplin robot societi mechan electron program control theori also consid set topic disciplin defin level knowledg recommend achiev group children base bloom nomenclatur contribut paper crucial step toward link general learn process educ robot approach methodolog valid present practic experi applic edurosckid propos method rubric guidelin group children,methodolog approach learn robot edurosckid,PatiÃ±o-Escarcina R.E. methodolog approach learn robot edurosckid advanc scienc technolog sever innov research develop tri figur main problem relat children learn known issu frustrat inattent other affect student learn fashion robot import resourc use toward help solv issu empow student order push learn up case robot tool general use consid two differ paradigm main focus secondari focus actual paradigm defin way educ robot implement school approach implement main focus teach robot nevertheless quit work implement robot secondari focus current assist learn process sever disciplin main contribut work complet three step methodolog robot educ guid project order either use alon teach robot other topic experi show import devis studi plan evalu method process iter could improv final result novelti join extend previous work propos new set method guidelin strategi appli educ robot standard curriculum kid name edurosckid propos sever tool develop organ learn topic robot children includ desir outcom learn process said current approach divid three step phase set environ defin project perform evalu propos curriculum organ robot content five disciplin robot societi mechan electron program control theori also consid set topic disciplin defin level knowledg recommend achiev group children base bloom nomenclatur contribut paper crucial step toward link general learn process educ robot approach methodolog valid present practic experi applic edurosckid propos method rubric guidelin group children ar Universidad CatÃ³lica San Pablo Journal of Intelligent and Robotic Systems: Theory and Applications Journal 0
10.1016/j.micpro.2021.103992,ar,Liu T.,Ludong University,Microprocessors and Microsystems,Journal,0,0,order improv system perform imag process improv effici imag process use hardwar run imag process algorithm practic introduc reconfigur devic advanc program languag use pga imag process follow briefli introduc design pga edg detect systemth design integr bit soft risk processor dedic hardwar peripher micro develop ed embed system develop system generat input detect realtim imag obtain cms camera display div display screen,design english video learn platform base pga system nobel algorithm,Liu T. design english video learn platform base pga system nobel algorithm order improv system perform imag process improv effici imag process use hardwar run imag process algorithm practic introduc reconfigur devic advanc program languag use pga imag process follow briefli introduc design pga edg detect systemth design integr bit soft risk processor dedic hardwar peripher micro develop ed embed system develop system generat input detect realtim imag obtain cms camera display div display screen ar Ludong University Microprocessors and Microsystems Journal 0
10.1109/RITA.2021.3089919,ar,Carro G.,Universidad Nacional de Educacion a Distancia,Revista Iberoamericana de Tecnologias del Aprendizaje,Journal,1,0,train critic engin technolog disciplin must use encourag today children youngster becom engin scientist futur reason techno museum project carri seri workshop use robot motiv item bring electron program closer children year topic priori common consid complex effect experi engin scienc understand analyz work present analys prove learn scenario base use robot equip increas motiv curios children young peopl toward use new technolog motiv promot understand engin scienc paper show process carri techno museum project result set question ask particip experi conclud use mechatron robot educ power motiv tool enhanc interest children young peopl minim train scienc engin,robot tool awaken interest engin comput among children young peopl,Carro G. robot tool awaken interest engin comput among children young peopl train critic engin technolog disciplin must use encourag today children youngster becom engin scientist futur reason techno museum project carri seri workshop use robot motiv item bring electron program closer children year topic priori common consid complex effect experi engin scienc understand analyz work present analys prove learn scenario base use robot equip increas motiv curios children young peopl toward use new technolog motiv promot understand engin scienc paper show process carri techno museum project result set question ask particip experi conclud use mechatron robot educ power motiv tool enhanc interest children young peopl minim train scienc engin ar Universidad Nacional de Educacion a Distancia Revista Iberoamericana de Tecnologias del Aprendizaje Journal 0
10.1007/s42452-021-04567-8,ar,Menezes P.,"University of Coimbra, Institute of Systems and Robotics",SN Applied Sciences,Journal,0,0,societi develop countri wit signific age popul recent decad increas demand healthcar servic caregiv develop technolog help elder remain activ independ longer time help mitig sustain problem pose care servic articl follow new trend propos multiag system compos smart camera network centralis plan agent virtual coach robot exercis buddi design promot regular physic activ habit among elder propos system persuad user perform exercis routin also guid accompani exercis order provid effect train engag user differ agent combin system exploit complementari featur quest effect engag train system three variant system involv either partial set agent full propos system evalu compar pilot studi conduct elder user result demonstr variant abl guid user exercis routin complet system includ robot exercis buddi best score particip articl highlight propos multiag system help elder adopt regular physic activ habit virtual coach robot exercis buddi provid guidanc companionship exercis pilot studi conduct elder user demonstr effect engag train system,promot activ age interact artifici agent smart environ,"Menezes P. promot activ age interact artifici agent smart environ societi develop countri wit signific age popul recent decad increas demand healthcar servic caregiv develop technolog help elder remain activ independ longer time help mitig sustain problem pose care servic articl follow new trend propos multiag system compos smart camera network centralis plan agent virtual coach robot exercis buddi design promot regular physic activ habit among elder propos system persuad user perform exercis routin also guid accompani exercis order provid effect train engag user differ agent combin system exploit complementari featur quest effect engag train system three variant system involv either partial set agent full propos system evalu compar pilot studi conduct elder user result demonstr variant abl guid user exercis routin complet system includ robot exercis buddi best score particip articl highlight propos multiag system help elder adopt regular physic activ habit virtual coach robot exercis buddi provid guidanc companionship exercis pilot studi conduct elder user demonstr effect engag train system ar University of Coimbra, Institute of Systems and Robotics SN Applied Sciences Journal 0"
10.1142/S021812662150105X,ar,Devi B.P.,M. Kumarasamy College of Engineering,"Journal of Circuits, Systems and Computers",Journal,0,0,real life increas data access speed data storag abil requir machineri field howev realworld problem studi effect combin scientif comput techniqu mathemat model automata theori known popular mathemat model toward softwar hardwar relat applic comput method analyz design use signific automata theori concept like pushdown automata pda dure machin tms finit automata fa henc convent lecturedriven style attract reflect prefer learner use abstract natur concept lecturedriven teach style less motiv comput engin learner order learn automata theori comput model introduc pda tm virtual platform howev work motiv improv longitudin experiment valid learn use modern technolog java formal languag automata packag flap tool use write simul java languag result obtain machin simul input string,perform analysi determinist finit automata dure machin use flap tool,"Devi B.P. perform analysi determinist finit automata dure machin use flap tool real life increas data access speed data storag abil requir machineri field howev realworld problem studi effect combin scientif comput techniqu mathemat model automata theori known popular mathemat model toward softwar hardwar relat applic comput method analyz design use signific automata theori concept like pushdown automata pda dure machin tms finit automata fa henc convent lecturedriven style attract reflect prefer learner use abstract natur concept lecturedriven teach style less motiv comput engin learner order learn automata theori comput model introduc pda tm virtual platform howev work motiv improv longitudin experiment valid learn use modern technolog java formal languag automata packag flap tool use write simul java languag result obtain machin simul input string ar M. Kumarasamy College of Engineering Journal of Circuits, Systems and Computers Journal 0"
10.1016/j.rcim.2020.102085,ar,Nuzzi C.,UniversitÃ  degli Studi di Brescia,Robotics and Computer-Integrated Manufacturing,Journal,0,0,highlight definit present novel idea metacollabor workstat develop rosbas softwar call meguru metacollabor gesturebas robot program builder describ detail meguru github repositori page suppli experiment evalu demo meguru interfac assess behavior user differ age sex profession background use develop prototyp experiment evalu meguru interfac task assembl moa coffe maker compar prototyp perform teach pendant tradit program method paper present metacollabor workstat concept gesturebas robot program builder softwar name meguru softwar rosbas public avail github handgestur languag develop creat fast easi use communic method singlehand gestur combin creat compos command allow user creat custom power flexibl gestur dictionari gestur recogn use rfc object detector model finetun custom dataset develop work system test two experi first one aim evalu user experi peopl differ age sex profession background concern propos communic method second one aim compar tradit teach pendant program method meguru task assembl small moa coffe maker result experi highlight meguru promis robot program method especi nonexpert user,meguru gesturebas robot program builder metacollabor workstat,Nuzzi C. meguru gesturebas robot program builder metacollabor workstat highlight definit present novel idea metacollabor workstat develop rosbas softwar call meguru metacollabor gesturebas robot program builder describ detail meguru github repositori page suppli experiment evalu demo meguru interfac assess behavior user differ age sex profession background use develop prototyp experiment evalu meguru interfac task assembl moa coffe maker compar prototyp perform teach pendant tradit program method paper present metacollabor workstat concept gesturebas robot program builder softwar name meguru softwar rosbas public avail github handgestur languag develop creat fast easi use communic method singlehand gestur combin creat compos command allow user creat custom power flexibl gestur dictionari gestur recogn use rfc object detector model finetun custom dataset develop work system test two experi first one aim evalu user experi peopl differ age sex profession background concern propos communic method second one aim compar tradit teach pendant program method meguru task assembl small moa coffe maker result experi highlight meguru promis robot program method especi nonexpert user ar UniversitÃ  degli Studi di Brescia Robotics and Computer-Integrated Manufacturing Journal 0
10.1109/TLT.2021.3058060,ar,Evripidou S.,Neapolis University Pafos,IEEE Transactions on Learning Technologies,Journal,1,0,today era robot differ type educ robot use extens school classroom facilit teach activ relat varieti comput scienc concept numer studi perform attempt examin effect use tangibl interfac enhanc collabor learn experi studi feedback vital function success game activ main provid trainer howev kind feedback consid static general traine seek clear consist even person feedback articl propos interact learn tool introduc algorithm think sequenc use educ robot suitabl elementari intermedi student detail articl leverag fuzzyrulebas system comput vision techniqu provid immedi person feedback recommend young student perform seri activ use tangibl robot activ relat teach program skill improv algorithm think student experiment result reveal particip abl increas algorithmicprogram think skill develop posit attitud toward program interact game factor embed use tangibl robot particip activ prove compel reward experi articl conclud use propos feedback mechan place robot game environ lead posit effect learn process,introduc algorithm think sequenc use tangibl robot,Evripidou S. introduc algorithm think sequenc use tangibl robot today era robot differ type educ robot use extens school classroom facilit teach activ relat varieti comput scienc concept numer studi perform attempt examin effect use tangibl interfac enhanc collabor learn experi studi feedback vital function success game activ main provid trainer howev kind feedback consid static general traine seek clear consist even person feedback articl propos interact learn tool introduc algorithm think sequenc use educ robot suitabl elementari intermedi student detail articl leverag fuzzyrulebas system comput vision techniqu provid immedi person feedback recommend young student perform seri activ use tangibl robot activ relat teach program skill improv algorithm think student experiment result reveal particip abl increas algorithmicprogram think skill develop posit attitud toward program interact game factor embed use tangibl robot particip activ prove compel reward experi articl conclud use propos feedback mechan place robot game environ lead posit effect learn process ar Neapolis University Pafos IEEE Transactions on Learning Technologies Journal 0
