doi,subtype,creator,affilname,publicationName,aggregationType,include?,proc_pubmed_id,proc_abstract,proc_title
10.3233/ICA-180569,ar,Ramos F.,Universidad de Castilla-La Mancha,Integrated Computer-Aided Engineering,Journal,0,0,affili school industri engin univers castillala cancha ada camino jos cell ciudad real spain,ontolog base design control program modular robot
10.2200/S00787ED1V01Y201707CSL009,ar,Liu S.,,Synthesis Lectures on Computer Science,Book Series,0,0,note new edit avail creat autonom vehicl system second edit book first technic overview autonom vehicl written general comput engin audienc author share practic experi creat autonom vehicl system system complex consist three major subsystem algorithm local percept plan control client system robot oper system hardwar platform cloud platform includ data storag simul highdefinit hd map deep learn model train algorithm subsystem extract meaning inform sensor raw data understand environ make decis action client subsystem integr algorithm meet realtim reliabl requir cloud platform provid offlin comput storag capabl autonom vehicl use cloud platform abl test new algorithm updat hd mapplus train better recognit track decis model book consist nine chapter chapter provid overview autonom vehicl system chapter focus local technolog chapter discuss tradit techniqu use percept chapter discuss deep learn base techniqu percept chapter introduc plan control subsystem especi predict rout technolog chapter focus motion plan feedback control plan control subsystem chapter introduc reinforc learningbas plan control chapter elv detail client system design chapter provid detail cloud platform autonom drive book use student research practition alik whether undergradu graduat student interest autonom drive find herein comprehens overview whole autonom vehicl technolog stack autonom drive practition mani practic techniqu introduc book interest you research also find plenti refer effect deeper explor various technolog tabl content prefac introduct autonom drive autonom vehicl local percept autonom drive deep learn autonom drive percept predict rout decis plan control reinforc learningbas plan control client system autonom drive cloud platform autonom drive author biographi,creat autonom vehicl system
10.3389/fnbot.2018.00005,ar,Lauretti C.,UniversitÃ  Campus Bio-Medico di Roma,Frontiers in Neurorobotics,Journal,0,0,refer joint posit upperlimb exoskeleton typic obtain mean cartesian motion planner invers kinemat algorithm invers jacobian approach allow exploit avail degre freedom ie doe robot cinemat chain achiev desir endeffector pose howev use oper nonredund exoskeleton ensur anthropomorph criteria satisfi whole humanrobot workspac paper propos motion plan system base learn demonstr upperlimb exoskeleton allow success assist patient activ daili live add unstructur environ ensur anthropomorph criteria satisfi whole humanrobot workspac motion plan system combin learn demonstr comput dynam motion primit machin learn techniqu construct task patientspecif joint trajectori base learnt trajectori system valid carri simul real set of upperlimb exoskeleton of wristhand exoskeleton four patient limb girdl muscular dystrophi valid address compar perform propos motion plan tradit method ii assess general capabl propos method respect environ variabl three add chosen valid system drink pour lift light sphere achiev result show success rate task fulfil high level general respect environ variabl moreov anthropomorph configur exoskeleton alway ensur,learn demonstr motion plan upperlimb exoskeleton
10.1002/cae.21862,ar,Dolgopolovas V.,Vilniaus Universitetas;Institute of Mathematics and Informatics,Computer Applications in Engineering Education,Journal,0,0,paper deal problem overcom difficulti rais motiv novic engin student studi program consid import factor engin educ general program embed devic well calcul model field scientif comput particular present case studi novic engin student motiv studi structur program code c use game program app inventor environ studi base author practic teach experi appli scienc univers novic programm student technolog smart devic specialti well author longtim research activ teach comput scienc,android game code can approach motiv novic engin student learn program case studi
10.5302/J.ICROS.2018.17.0196,ar,Lee H.,Seoul National University,"Journal of Institute of Control, Robotics and Systems",Journal,0,0,paper present new path plan approach initi deploy heterogen marsupi robot team consist largescal carrier multipl rover effici oper multirobot system robot team role explicit divid carrier overse transport deploy retriev rover wherea rover respons perform task reconnaiss search rescu aim use robot team minim maximum amount time rover requir reach given task locat howev studi address pathplan robot team generat effici path mobil energi limit robot obstacl environ must consid consid possibl path graph equival solv combinatori optim problem suggest comput effici heurist algorithm combin greedi cluster method probabilist roadmap propos method verifi simul multirobot system marsupi robot carrier robot multirobot path plan,path plan base probabilist roadmap initi deploy marsupi robot team
10.1109/TOH.2017.2753233,ar,Hellman R.B.,"University of California, Los Angeles",IEEE Transactions on Haptics,Journal,0,1,mani task involv fine manipul object despit limit visual feedback scenario tactil propriocept feedback leverag task complet present approach realtim haptic percept decisionmak hapticsdriven function contourfollow task closur ziplock bag task challeng robot bag deform transpar visual occlud artifici fingertip sensor also compliant deep neural net classifi train estim state zipper within robot pinch grasp contextu multiarm bandit cab reinforc learn algorithm implement maxim cumul reward balanc explor versus exploit stateact space cab learner outperform benchmark learner effici explor stateact space learn hardtocod task learn cab polici test novel ziplock bag scenario contour wire rope import work contribut develop reinforc learn approach account limit resourc hardwar life research time robot use perform complex physic interact task unstructur unmodel environ becom import develop method enabl effici effect learn physic testb,function contourfollow via haptic percept reinforc learn
10.1007/978-3-319-66939-7_22,ar,Adama D.,Nottingham Trent University,Advances in Intelligent Systems and Computing,Book Series,0,0,assist live home aim deploy tool promot better live elder popul one tool assist robot perform task human career would normal requir perform assist robot perform activ without explicit program major requir learn classifi activ observ human carri activ work propos human activ learn classif system featur obtain use d rgb data differ classifi explor approach system evalu public avail data set show promis result capabl improv assist robot perform live environ,human activ transfer learn assist robot
10.1007/s00542-016-3192-9,ar,Yen C.,National Formosa University Taiwan,Microsystem Technologies,Journal,0,0,fuzzi ant coloni optim face method propos paper minim iter learn error ant coloni optim aco algorithm use fuzzi control algorithm find shortest path detect obstruct front mobil robot use ultrason transduc adjust turn angl mobil robot avoid obstacl verifi face algorithm simul use mobil robot two environ carri out first environ shortestpath plan without obstacl second environ shortestpath plan singl destin obstacl paper also compar test carri simpl shape environ map complic environ map compar face pattern search ps algorithm genet algorithm ga particl swarm optim so tradit aco case simpl shape environ map found path distanc obtain use face shorter use ps ga so aco respect complex environ map compar selfadapt ant coloni optim face path distanc shorter therefor result show face algorithm find shortest path avoid obstacl simpl complex topographi,studi fuzzi control ant coloni algorithm use mobil robot shortest path plan obstacl avoid
10.1126/scirobotics.aay6276,ar,Li X.,Boston University,Science Robotics,Journal,0,1,grow interest reinforc learn approach robot plan control rais concern predict safeti robot behavior realiz sole learn control polici addit formal defin reward function complex task challeng faulti reward prone exploit learn agent propos formal method approach reinforc learn provid formal specif languag integr highlevel rich task specif priori domainspecif knowledg ii make reward generat process easili interpret iii guid polici generat process accord specif iv guarante satisfact critic safeti compon specif main ingredi comput framework predic tempor logic specif tailor robot task automatonguid safe reinforc learn algorithm base control barrier function although propos framework quit general motiv illustr experiment robot cook task two manipul work togeth make hot dog,formal method approach interpret reinforc learn robot plan
10.1145/3368858,ar,Stoltzfus L.,The University of Edinburgh,ACM Transactions on Architecture and Code Optimization,Journal,0,0,stencil comput wide use type algorithm found applic physic simul machin learn stencil embarrass parallel therefor fit modern hardwar graphic process unit perfect although stencil comput extens studi optim increas divers hardwar remain challeng domainspecif languag dss rais program abstract offer good perform howev method place burden del implement write almost fullfledg parallel compil optim lift recent emerg promis approach achiev perform portabl use small set reusabl parallel primit del librari writer util lift key novelti encod optim system extens rewrit rule use explor optim space articl demonstr complex multidimension stencil code optim express use composit simpl d lift primit rewrit rule introduc two optim provid high perform stencil particular classic overlap tile multidimension stencil d tile specif d stencil provid indepth analysi tile optim affect stencil differ shape size across differ applic experiment result show approach outperform exist compil approach handtun code,tile optim stencil comput use rewrit rule lift
10.1109/MC.2019.2942579,ar,Lange D.,Unity Technologies,Computer,Trade Journal,0,0,robot spread manufactur floor space occupi human although robot set may improv way human work program hand collabor robot environ increas difficult predict recent breakthrough largescal simul deep reinforc learn comput vision collect bring forth basic level cognit abil robot lead signific improv robot applic next year,cognit robot make robot sens understand interact
10.1016/j.jss.2019.110406,ar,Ruan H.,Fudan University;Shanghai Institute of Intelligent Electronics and Systems,Journal of Systems and Software,Journal,0,0,highlight issu github java project link commit bias data becaus effect degrad link recoveri approach deeppink outperform link recoveri approach measur link issu issuetrack system commit resolv issu version control system import varieti softwar engin task eg bug predict bug local featur locat howev small portion link establish manual includ issu identifi commit log leav larg portion lost evolut histori recov issuecommit link heuristicbas learningbas techniqu leverag metadata textcod similar issu commit howev fail captur embed semant issu commit hidden semant correl issu commit result semant gap inhibit accuraci link recoveri bridg gap propos semanticallyenhanc link recoveri approach name deeppink built top deep learn techniqu specif develop neural network architectur use word embed recurr neural network learn semant represent natur languag descript code issu commit well semant correl issu commit experi quantifi preval miss issuecommit link analyz highlystar github java project ie close issu found issu link correspond commit evalu effect deeppink compar deeppink stateoftheart link recoveri approach frlink use ten github java project demonstr deeppink outperform frlink term measur,deeppink recov issuecommit link base deep learn
10.1007/s10514-019-09879-8,ar,Chen Y.,Harbin Institute of Technology,Autonomous Robots,Journal,0,0,plan collisionfre trajectori robot motion hard constraint unpredict environ difficult issu cope problem paper present novel replan method base preced horizon control asymptot optim singlequeri motion plan approach call horizonbas lazi optim rapidlyexplor random tree algorithm enabl realtim replan static dynam environ updat inform previous feasibl solut fulli consid generat new plan contribut includ lazi steer lazi collis check search tree forward tree prune sampl distribut onlin learn techniqu proven effici near optim fast respons chang moreov three experi perform test properti propos algorithm numer,horizonbas lazi optim art fast effici replan dynam environ
10.1007/s10514-019-09875-y,ar,Mehndiratta M.,Singapore Centre for 3D Printing;School of Mechanical and Aerospace Engineering,Autonomous Robots,Journal,0,0,rather util sophist robot trainedand tunedfor scenario specif environ perfect peopl interest see robot oper various condit never train befor accord goal util aerial robot daili oper real applic scenario aerial robot must learn experi interact environ paper present instantan learningbas control approach precis trajectori track print aerial robot adapt chang work condit consid fact modelbas control suffer lack model paramet variat disturb work environ observ present learningbas control method compel abil signific reduc track error aforement uncertainti throughout oper three case scenario consid payload mass variat aerial robot packag deliveri problem ground effect aerial robot hoveringfli close ground windgust disturb encount outdoor environ case studi paramet variat learn use nonlinear move horizon estim nme method estim paramet fed nonlinear model predict control nmc thank learn capabl present framework aerial robot learn experi react promptlyunlik iter learn control allow system improv track accuraci repetit repetitionto reduc track error addit fast c execut nmc nme code facilit complet onboard implement propos framework lowcost embed processor,constrain instantan learn approach aerial packag deliveri robot onboard implement experiment result
10.1186/s13638-019-1437-x,ar,Wang X.,Xi'an Polytechnic University,Eurasip Journal on Wireless Communications and Networking,Journal,0,0,indoor robot global path plan need complet motion start point target point accord robot posit command transmit wireless network behavior dynam roll window global path plan method limit applic path may optim could pseudo attractor blind search environ larg state space could environ offlin learn applic realtim chang could need set probabl select robot action solv problem propos behavior dynam roll window approach path plan base onlin reinforc learn appli q learn optim behavior dynam model paramet improv perform behavior dynam guid learn process q learn improv learn effici round intens learn action select knowledg gradual correct q tabl updat learn process optim simul result show method achiev remark improv path plan actual experi robot obtain target locat inform wireless network plan optim smooth global path onlin,indoor robot path plan assist wireless network
10.1007/s10514-019-09852-5,ar,Saha O.,"LG Electronics, Korea",Autonomous Robots,Journal,0,0,consid problem path plan initi unknown environ robot priori map environ access prior inform accumul navig similar ident environ address navig problem propos novel machin learningbas algorithm call semimarkov decis process unawar transfer smdput robot record sequenc action around obstacl action sequenc call option reus within framework call markov decis process unawar mdp learn suitabl collisionfre maneuv around complex obstacl futur analyt deriv cost bound select option smdput worst case time complex algorithm experiment result simul robot within webot simul illustr smdput take plan time total time solv navig task hardwar result turtlebot robot indic smdput averag take plan time total time compar recent samplingbas path planner,realtim robot path plan simpl complex obstacl pattern via transfer learn option
10.1109/TSMC.2017.2750911,ar,Zhou Y.,School of Computer Science and Engineering,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",Journal,0,0,motion plan one critic problem multirobot system basic target generat collisionfre trajectori robot initi posit target posit paper studi trajectori plan multirobot system oper unstructur chang environ robot equip sensor limit sens rang propos fulli distribut approach plan trajectori system combin model predict control mpc strategi increment sequenti convex program scp method mpc framework appli detect local run environ realtim concept preced horizon robot nonlinear program built current predict horizon construct optim problem robot first need communic neighbor retriev current state robot predict neighbor futur posit current horizon construct problem without wait predict inform neighbor last robot solv problem independ via scp method robot move autonom propos method polynomi comput complex,realtim fulli distribut approach motion plan multirobot system
10.1016/j.matdes.2019.107975,ar,Eliseeva O.,Texas A&amp;M University,Materials and Design,Journal,0,0,highlight demonstr new method identifi composit path function gradient bulk sampl demonstr function grade composit creat direct deposit addit manufactur system demonstr methodolog function grade materi go stainless steel pure chromium function grade recent seen renew interest advanc addit manufactur unfortun integr function gradient alloy tend compromis presenc brittl phase recent calphadbas tool use generat isotherm phase diagram turn util plan gradient path avoid phase howev exist framework reli extens limit abil human visual navig highdimension space tackl challeng machin learn approach use map undesir region obstacl pathplan algorithm common use robot communiti util identifi path composit space would avoid obstacl simultan minim cost function framework valid design d print function gradient bulk sampl l stainless steel pure chromium multimateri direct laser deposit system plan gradient simpl linear gradient sampl fabric character asdeposit heattreat state determin local composit microstructur phase constitu plan gradient result complet elimin detriment phase heat treatment demonstr success methodolog graphic abstract download download highr imag kb download download fullsiz imag,function grade materi roboticsinspir path plan
10.1016/j.neucom.2019.07.081,ar,Duan J.,Shenzhen Institute of Advanced Technology;University of Chinese Academy of Sciences,Neurocomputing,Journal,0,0,robot compliant manipul contain robot motion also embodi interact environ frequent endow compliant manipul skill robot manual program offlin train complic timeconsum paper propos sequenti learn framework take cinemat profil variabl imped paramet profil consider model unifi control strategi motion generat compliant control order acquir unif control effici use sequenti learn neural network encod robot motion new forcebas variabl imped learn algorithm estim vari damp stiff profil three direct furthermor stateindepend stabil constraint variabl imped control present effect propos learn framework valid set experi use of barrett wam,sequenti learn unif control human demonstr robot compliant manipul
10.1080/0951192X.2019.1686177,ar,Sanchez-Diaz A.,Universidad AutÃ³noma de Sinaloa,International Journal of Computer Integrated Manufacturing,Journal,0,0,paper studi system virtual weld torch employ teach process weld task offlin program robot manipul torch manipul user virtual environ appli haptic interfac approach base springdamp model propos comput forc felt user manipul interfac forc realist sensat perceiv hand user collis occur torch virtual environ suitabl strategi employ repres virtual torch two coupl model springdamp system sds model term cinemat virtual torch kit dynam virtual torch dot thus studi system dot follow geometr coordin kit manipul torch avoid penetr object scene care analys accomplish manipul task use differ sds configur case studi order show efficaci propos approach result desir weld task proper program robot easi accur way,oper haptic interfac offlin program weld robot appli springdamp model
10.1109/RITA.2019.2950130,ar,Plaza P.,Universidad Nacional de Educacion a Distancia,Revista Iberoamericana de Tecnologias del Aprendizaje,Journal,1,0,today multitud initi favor learn scienc technolog engin mathemat stem educ robot er thank avail mean easi access wide varieti tool base programm hardwar although mani option either requir high econom invest requir great deal time develop educ activ result shown paper great potenti scratch solut student start knowledg relat stem er shown show use scratch cours design dedic three modul use scratch three modul differ level difficulti student basic level difficulti anoth intermedi level difficulti last modul advanc degre difficulti,scratch driver foster interest stem educ robot
10.1007/s00502-019-00741-4,ar,Akkaladevi S.,Profactor GmbH,Elektrotechnik und Informationstechnik,Journal,0,0,recent year paradigm shift underway robot leav typic applic field move domain untouch robot autom new kind autom system allow product variat smaller life cycl smaller batch size pave way mass product mass custom due complet new breed safe robot technolog also novel way set new applic like eg kinesthet program howev topic reduc program effort complex task use natur mode communic still open paper address key develop field show differ way program give relev use case industri assembl technolog coverag start onlin workflow editor call rob allow easytous setup process workflow relat skill paramet howev order reduc program effort novel way demonstr process trajectori use instrument hand guid process tool present final paper give overview promis approach allow program without touch robot demonstr process expert semant relat activ execut human robot skill captur learn task sequenc assembl process acquir process knowledg refin execut robot task help interact graphic user interfac gui system queri user feedback ask specif inform help robot complet task hand given exampl show usabl flexibl program tool autom chain present result provid strong evid technolog potenti field,skillbas program complex robot assembl task industri applic
10.1111/coin.12233,ar,Bacciu D.,UniversitÃ  di Pisa,Computational Intelligence,Journal,0,0,smart robot environ combin tradit ambient sens devic mobil robot combin extend type applic consid reduc complex enhanc individu valu devic involv enabl new servic can not perform singl devic reduc amount prepar preprogram requir deploy realworld applic import make system selfadapt solut present paper base upon type composit adapt possibl multipl plan action creat plan involv activ preexist capabl devic smart environ particip pervas learn infrastructur exploit recogn plan action suit current situat system evalu experi run real domest environ show abil proactiv smooth adapt subtl chang environ habit prefer user presenc appropri defin perform measur function,ambient intellig approach learn smart robot environ
10.1111/coin.12215,ar,MuÃ±oz-Texzocotetla O.,Universidad AutÃ³noma Metropolitana,Computational Intelligence,Journal,0,0,induct logic program ip induc concept set posit exampl set negat exampl background knowledg ip appli task natur languag process finit element mesh design network mine robot drug discoveri data set usual contain numer multivalu categor attribut howev relat learn system capabl handl effici way paper present evolutionari approach call group discret enrich background knowledg gdebak deal numer multivalu categor attribut ip method use evolutionari oper creat test numer split subset categor valu accord fit function best subinterv subset ad background knowledg construct candid hypothes implement gdebak embed aleph compar lazi discret aleph discret topdown induct logic decis tree tild system result obtain show method improv accuraci reduc number rule case final discuss result possibl line futur work,evolutionarybas approach deal numer categor attribut ip
10.1007/s10846-018-0971-9,ar,Kortik S.,Bilkent Ãniversitesi,Journal of Intelligent and Robotic Systems: Theory and Applications,Journal,0,0,paper propos exponenti multipl fragment linear logic encod solv plan problem effici strip domain call linear plan logic pl linear logic resourc awar logic treat resourc singl use assumpt therefor enabl encod reason domain dynam state one import exampl dynam state domain robot task plan sinc inform physic state robot includ nonmonoton characterist novel theorem proper use backchain method suitabl logic languag like lolli prolong addit extend pl abl encod nonatom conclus program formula follow introduct languag theorem proper implement present associ algorithm properti small inform exampl subsequ also present navig domain use hexapod robot hex show pls oper real robot plan problem final provid comparison pl two exist linear logic theorem prove llprover lintap show pl outperform theorem prove plan domain,robot task plan use backchain theorem proper multipl exponenti firstord linear logic
10.1108/IJICC-02-2019-0017,ar,Serpen G.,The University of Toledo,International Journal of Intelligent Computing and Cybernetics,Journal,0,0,purpos purpos paper present design perform evalu simul park manag system pms fulli autom multistori puzzletyp robot park structur overal object minim custom wait time maxim space util designmethodologyapproach present entail develop integr complet suit path plan elev schedul resourc alloc algorithm pms aim manag multipl concurr request real time dynam context storag retriev vehicl load onto robot cart fulli autom multistori drivingfre park structur algorithm suit employ increment inform search algorithm d lite domainspecif heurist uninform search algorithm uniform cost search path search plan optim methodolog base nest partit genet algorithm adapt schedul group elev studi consid typic busi day scenario center metropoli find simul studi indic propos design pms abl serv concurr storageretriev request repres wide rang poison distribut custom arriv rate real time requir reason comput resourc realist scenario custom wait time storag retriev request within accept bound set min even presenc concurr storag retriev request design abl accommod varieti custom arriv rate presenc immobil vehicl assum scatter across floor structur make possibl deploy realtim environ originalityvalu intellig system design novel fulli autom robot park structur process matur technolog standpoint,design perform evalu park manag system autom multistori robot park structur
10.1080/1475939X.2019.1670248,ar,Keane T.,Swinburne University of Technology,"Technology, Pedagogy and Education",Journal,1,0,research part larger threeyear studi investig impact humanoid robot student learn engag case studi aborigin nonaborigin student work humanoid robot develop parallel program skill understand tradit narungga languag cultur six month school engag student learn two languag code languag requir program robot narungga languag qualit data collect triangul determin humanoid robot utilis classroom reoccur theme identifi case studi research drew questionnair interview journal teacher understand impact humanoid robot student learn case studi demonstr use humanoid robot enhanc pride interest aborigin languag cultur,humanoid robot learn program languag learn tradit languag
10.1007/s10514-019-09829-4,ar,Greatwood C.,Bristol Robotics Laboratory;University of Bristol,Autonomous Robots,Journal,0,0,new method enabl quadrotor micro air vehicl mav navig unknown environ use reinforc learn rl model predict control mpc develop effici implement mpc provid vehicl control obstacl avoid rl use guid mav complex environ deadend corridor may encount backtrack necessari present algorithm deploy embed hardwar use automat code generat simulink result given flight test demonstr algorithm perform well modest comput requir robust navig,reinforc learn model predict control robust embed quadrotor guidanc control
10.1109/LRA.2019.2931199,ar,Chiang H.T.L.,The University of New Mexico;Google LLC,IEEE Robotics and Automation Letters,Journal,0,0,letter address two challeng face samplingbas kinodynam motion plan way identifi good candid state local transit subsequ comput intract steer candid state combin samplingbas plan rapid explor random tree art effici kinodynam motion planner machin learn propos effici solut longrang plan kinodynam motion plan first use deep reinforc learn learn obstacleavoid polici map robot sensor observ action use local planner plan control execut second train reachabl estim supervis manner predict rl polici time reach state presenc obstacl last introduc rlrrt use rl polici local planner reachabl estim distanc function bias treegrowth toward promis region evalu method three kinodynam system includ physic robot experi result across three robot test indic rlrrt outperform state art kinodynam planner effici also provid shorter path finish time steer function free method learn local planner polici accompani reachabl estim demonstr transfer previous unseen experiment environ make rlrrt fast expens comput replac simpl neural network infer,rlrrt kinodynam motion plan via learn reachabl estim rl polici
10.1109/LRA.2019.2925731,ar,Hirose N.,Stanford University,IEEE Robotics and Automation Letters,Journal,0,0,human routin follow trajectori defin list imageslandmark howev tradit robot navig method requir accur map environ local plan moreov method sensit subtl chang environ letter propos polinet deep visual model predict controlpolici learn method perform visual navig avoid collis unseen object navig path polinet take input visual trajectori imag robot current view output veloc command fora plan horizon n step optim balanc trajectori follow obstacl avoid polinet train use differenti neural imag predict model travers estim model model predict control setup minim human supervis polinet appli visual trajectori new scene without retain show experiment robot follow visual trajectori even start exact posit presenc previous unseen obstacl valid algorithm test realist simul environ real world outperform stateoftheart baselin similar condit success rate coverag rate trajectori lower comput load also show generat visual trajectori simul execut correspond path real environ,deep visual mpcpolici learn navig
10.1007/s10846-019-00986-3,ar,Ren T.,Tsinghua University,Journal of Intelligent and Robotic Systems: Theory and Applications,Journal,0,0,direct teach help user without expertis robot quick program robot plan trajectori complex environ one typic applic humanrobot cooper improv product effici howev exist direct teach system relat research problem humanrobot communic intuit enough personnel safeti teachingplayback process can not fulli guarante base selfdevelop torquecontrol robot platform propos forc interact method achiev natur command communic combin analysi secur threat oper process proper behavior direct teach robot design form complet teachingplayback strategi propos forc recognit method direct teach behavior verifi of collabor robot,design direct teach behavior collabor robot base forc interact
10.1109/MSSC.2019.2939336,ar,Javaheripi M.,The Electrical and Computer Engineering Department,IEEE Solid-State Circuits Magazine,Trade Journal,0,0,autom optim algorithm extens use search optim design paramet applic rang design compil analog circuit craft embed machin learn technolog system optim particular labori pertin design space includ various conflict object swarm free paramet autom paramet optim enhanc system qualiti ensur low design cost high perform tutori review sever recent optim tool select design paramet architectur tool includ heurist method reinforc learn rl evolutionari strategi elabor basic algorithm explain benefit tradeoff appli system design demonstr method appli review sever real world exampl analog circuit design neural network compress design domain specif acceler also touch possibl research direct remain challeng need address,seek black box tutori autom design optim paramet search
10.1007/s41315-019-00096-1,ar,Poon J.,Nara Institute of Science and Technology,International Journal of Intelligent Robotics and Applications,Journal,0,0,activ assist system mobil aid larg restrict environ map priori passiv assist primarili provid collis mitig handcraft behavior platform immedi space paper present framework provid activ shortterm assist combin freedom locat independ intellig activ assist demonstr data consist onboard sensor data drive input gather ablebodi expert maneuv mobil aid around generic interior set use construct probabilist intent model built radial basi function network allow shortterm intent predict reli upon immedi avail user input onboard sensor data coupl realtim path generat base upon expert demonstr data via dynam polici program stochast optim control method togeth two element provid combin assist mobil system capabl oper restrict environ without need addit obstacl avoid protocol experiment result simul univers technolog sydney semiautonom wheelchair set seen train data show promis assist user power mobil aid,learn demonstr local assist mobil aid
10.18178/ijmerr.8.5.764-770,ar,Osogami M.,Fukui University of Technology,International Journal of Mechanical Engineering and Robotics Research,Journal,1,0,recent ict inform communic technolog engin workforc shortag occur progress ict develop new educ guidelin japan learn content ict extend along effect teach materi learn program demand studi construct program learn environ control actual robot use scratch develop mit use questionnair data analyz effect learn environ learn experi student result found learn environ possibl improv learn effect student regardless origin interest comput oper,effect program learn use actual robot control scratch
10.1016/j.robot.2019.07.002,ar,D'Emidio M.,UniversitÃ  degli Studi dell'Aquila,Robotics and Autonomous Systems,Journal,0,0,highlight investig pickup deliveri task deadlin multirobot system task swap robot result negat effect alloc task ensur collis free trajectori comput hard novel measur order tempor constrain task perform good new score function optim multipl object effect prove theoret experiment correct new algorithm extens simul show effect propos algorithm multirobot system mrs refer solut mani promin realworld applic eg manag warehous explor unknown environ one fundament comput problem mrs plan assign task robot task deadlin ie constraint execut must take place problem multipl object function interest need optim nphard hard approxim heurist known literatur handl it unfortun none guarante trajectori use robot move task locat collisionfre plan time rather implement reactiv behavior ie abort execut plan task whenev someth goe wrong eg trajectori robot intersect deadlin miss due obstacl approach induc negat effect global perform system form wast energi due high distanc travel fleet member form high converg time execut task therefor plan assign tempor constrain task guarante avoid collis desir featur multirobot system paper present cfatd collisionfre alloc task deadlin new algorithm alloc tempor constrain task guarante use trajectori collisionfre plan time prove cfatd correct showcas effect extens experiment evalu final provid roadmap toward practic implement new strategi realworld environ,collisionfre alloc tempor constrain task multirobot system
10.1016/j.sysarc.2019.05.005,ar,Devine J.,Lancaster University,Journal of Systems Architecture,Journal,1,0,histor embed system develop specialist skill requir knowledg lowlevel program languag complex compil toolchain specialist hardwar firmwar devic driver applic howev becom commonplac broader rang nonspecialist engag make design develop embed system includ educ motiv excit student classroom divers bring set uniqu requir complex exist embed system develop platform introduc insurmount barrier entri paper present motiv requir implement evalu new program platform enabl novic user creat effect effici softwar embed system platform two major compon microsoft makecod wwwmakecodecom web app encapsul access ide microcontrol coal effici componentori c runtim microcontrol show makecod coal combin provid access crossplatform installationfre high level program experi embed devic without sacrif perform effici,makecod coal intuit effici embed system program educ
10.1109/TCDS.2018.2841002,ar,Wang J.,Sichuan University,IEEE Transactions on Cognitive and Developmental Systems,Journal,0,0,automat object search one essenti skill domest robot oper unstructur human environ involv concaten sever capabl includ object identif obstacl avoid path plan navig paper propos automat object search framework mobil robot equip singl rgb camera obstacl avoid achiev behavior learn algorithm base deep belief network target object recogn use scaleinvari featur transform descriptor relat posit target mobil robot estim rgb data subsequ mobil robot make path plan target locat use improv bugbas algorithm framework test indoor environ requir robot perform obstacl avoid automat search approach target object result indic system collis free reliabl perform search task system function make potenti use local navig unstructur environ,automat object search behavior learn mobil robot unstructur environ deep belief network
10.2316/J.2019.206-5213,ar,Gharbieh W.,Princess Sumaya University,International Journal of Robotics and Automation,Journal,0,0,paper decisionmak system base featur rank present allow robot navig back forth two point path robot contain unknown number static move obstacl get way simul use real sensor implement use local inform avail within preden radius decis make address problem featur rank introduc top k obstacl taken consider plan robot path featur rank appli linear regress neural network compar general abil baselin polici develop system robot undergo learn phase move obstacl move robot speed learn phase complet general abil polici learn algorithm test generat environ various obstacl speed result show polici develop perform much better baselin polici neural network outperform linear regress major environ,robot obstacl avoid partial observ environ use featur rank
10.1108/JET-12-2018-0069,ar,Lahav O.,Tel Aviv University,Journal of Enabling Technologies,Journal,1,0,purpos purpos paper examin abil highfunct autist fa children programm robot behaviour sought elucid describ construct robot behaviour use icon program softwar designmethodologyapproach robot learn environ base ipad icon program app kinderbot ev two case studi a n fa children averag age focus research find research reveal particip succeed program behaviour other differ program complex level simpl action combin state two binari sensor rule subroutin transform procedur declar descript also found practic implic research abil fa children programm robot behaviour yield result implement k educ furthermor learn programm robot understand robot technolog work may help fa children better understand technolog environ originalityvalu research author present innov approach first time enabl fa children design behaviour smart artefact use sensor adapt accord environ fa children would first opportun design behaviour oppos oneself sinc experi larg control anoth person,highfunct autist children program robot behaviour
10.3390/s19163488,ar,Monroy J.,Universidad de MÃ¡laga,Sensors (Switzerland),Journal,0,1,olfact valuabl sourc inform environ suffici exploit mobil robot yet certain odor inform contribut sens modal eg vision accomplish highlevel robot activ task plan execut human environ paper organ put togeth develop experi combin olfact vision robot applic result fiveyear long project iro improv sensori autonom capabl robot olfact particular investig mechan exploit odor inform usual come form type volatil concentr problem object recognit sceneact understand distinct aspect research special attent paid role semant within robot percept decisionmak process obtain result improv robot capabl term effici autonomi use report public view fulltext,olfact vision semant mobil robot result iro project
10.1007/s42452-019-0941-2,ar,Calusdian J.,Naval Postgraduate School,SN Applied Sciences,Journal,1,0,order attract engin student across wide rang disciplin subject area studi robot high desir easytous matlabbas interfac student use program robot conduct robot experi undoubt matlab one preval program languag engin student use model analysi data visual paper simpl high portabl matlab interfac introduc support laboratori instruct experiment robot robot interfac beverag student prior knowledg skill matlab easi begin work learn mani fascin aspect robot interfac specif develop pioneer famili mobil robot use clientserv communic model base advanc robot control oper softwar arc interfac client develop use basic matlab function communic direct arc server oper mani pioneer robot interfac light weight high portabl comput platform support matlab,simpl high portabl matlab interfac learn robot
